work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Engineer,136994,USD,136994,United States,100,United States,M
2022,SE,FT,Data Engineer,101570,USD,101570,United States,100,United States,M
2022,SE,FT,Data Analyst,128875,USD,128875,United States,100,United States,M
2022,SE,FT,Data Analyst,93700,USD,93700,United States,100,United States,M
2022,EX,FT,Head of Machine Learning,6000000,INR,76967,India,50,India,L
2022,EN,FT,Machine Learning Engineer,28500,GBP,35298,United Kingdom,100,United Kingdom,L
2022,SE,FT,Data Engineer,183600,USD,183600,United States,100,United States,L
2022,SE,FT,Data Engineer,100800,USD,100800,United States,100,United States,L
2022,MI,FT,Data Analyst,40000,GBP,49542,United Kingdom,100,United Kingdom,M
2022,MI,FT,Data Analyst,30000,GBP,37156,United Kingdom,100,United Kingdom,M
2022,MI,FT,Data Analyst,40000,EUR,42114,Spain,100,Spain,M
2022,MI,FT,Data Analyst,30000,EUR,31586,Spain,100,Spain,M
2022,MI,FT,Data Engineer,80000,EUR,84229,Spain,100,Spain,M
2022,MI,FT,Data Engineer,70000,EUR,73701,Spain,100,Spain,M
2022,MI,FT,Data Engineer,80000,GBP,99084,United Kingdom,100,United Kingdom,M
2022,MI,FT,Data Engineer,70000,GBP,86698,United Kingdom,100,United Kingdom,M
2022,MI,FT,Data Engineer,80000,EUR,84229,Greece,100,Greece,M
2022,MI,FT,Data Engineer,70000,EUR,73701,Greece,100,Greece,M
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,United States,0,United States,M
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,United States,0,United States,M
2022,MI,FT,Data Analyst,40000,EUR,42114,Greece,100,Greece,M
2022,MI,FT,Data Analyst,30000,EUR,31586,Greece,100,Greece,M
2022,MI,FT,Data Engineer,75000,GBP,92891,United Kingdom,100,United Kingdom,M
2022,MI,FT,Data Engineer,60000,GBP,74313,United Kingdom,100,United Kingdom,M
2022,SE,FT,Data Scientist,215300,USD,215300,United States,0,United States,L
2022,SE,FT,Data Scientist,140400,USD,140400,United States,0,United States,L
2022,MI,FT,Data Engineer,60000,EUR,63172,Spain,100,Spain,M
2022,MI,FT,Data Engineer,45000,EUR,47379,Spain,100,Spain,M
2022,SE,FT,Data Scientist,260000,USD,260000,United States,100,United States,M
2022,SE,FT,Data Scientist,180000,USD,180000,United States,100,United States,M
2022,MI,FT,Data Scientist,55000,GBP,68120,United Kingdom,0,United Kingdom,M
2022,MI,FT,Data Scientist,35000,GBP,43349,United Kingdom,0,United Kingdom,M
2022,MI,FT,Data Engineer,60000,EUR,63172,Greece,100,Greece,M
2022,MI,FT,Data Engineer,45000,EUR,47379,Greece,100,Greece,M
2022,MI,FT,Data Engineer,60000,GBP,74313,United Kingdom,100,United Kingdom,M
2022,MI,FT,Data Engineer,45000,GBP,55734,United Kingdom,100,United Kingdom,M
2021,MI,FT,Machine Learning Engineer,43200,EUR,51064,Italy,50,Italy,L
2022,SE,FT,Data Science Engineer,60000,USD,60000,Argentina,100,Mexico,L
2022,MI,FT,Data Engineer,82900,USD,82900,United States,0,United States,M
2022,MI,FT,Data Engineer,63900,USD,63900,United States,0,United States,M
2022,MI,FT,Machine Learning Scientist,160000,USD,160000,United States,100,United States,L
2022,MI,FT,Machine Learning Scientist,112300,USD,112300,United States,100,United States,L
2022,MI,FT,Data Science Manager,241000,USD,241000,United States,100,United States,M
2022,MI,FT,Data Science Manager,159000,USD,159000,United States,100,United States,M
2022,SE,FT,Data Scientist,180000,USD,180000,United States,0,United States,M
2022,SE,FT,Data Scientist,80000,USD,80000,United States,0,United States,M
2022,MI,FT,Data Analyst,58000,USD,58000,United States,0,United States,S
2022,MI,FT,Data Analyst,58000,USD,58000,United States,0,United States,S
2022,SE,FT,Data Engineer,136000,USD,136000,United States,0,United States,M
2022,SE,FT,Data Engineer,108800,USD,108800,United States,0,United States,M
2022,EX,FT,Data Engineer,242000,USD,242000,United States,100,United States,M
2022,EX,FT,Data Engineer,200000,USD,200000,United States,100,United States,M
2022,MI,FT,Data Scientist,50000,GBP,61927,United Kingdom,0,United Kingdom,M
2022,MI,FT,Data Scientist,30000,GBP,37156,United Kingdom,0,United Kingdom,M
2022,MI,FT,Data Engineer,60000,GBP,74313,United Kingdom,0,United Kingdom,M
2022,MI,FT,Data Engineer,40000,GBP,49542,United Kingdom,0,United Kingdom,M
2022,SE,FT,Data Scientist,165220,USD,165220,United States,100,United States,M
2022,SE,FT,Data Scientist,120160,USD,120160,United States,100,United States,M
2022,SE,FT,Data Analyst,124190,USD,124190,United States,100,United States,M
2022,SE,FT,Data Analyst,90320,USD,90320,United States,100,United States,M
2022,SE,FT,Data Engineer,181940,USD,181940,United States,0,United States,M
2022,SE,FT,Data Engineer,132320,USD,132320,United States,0,United States,M
2022,SE,FT,Data Engineer,220110,USD,220110,United States,0,United States,M
2022,SE,FT,Data Engineer,160080,USD,160080,United States,0,United States,M
2022,SE,FT,Data Scientist,180000,USD,180000,United States,0,United States,L
2022,SE,FT,Data Scientist,120000,USD,120000,United States,0,United States,L
2022,MI,FT,Data Analyst,126500,USD,126500,United States,0,United States,M
2022,MI,FT,Data Analyst,106260,USD,106260,United States,0,United States,M
2022,SE,FT,Data Analyst,116000,USD,116000,United States,0,United States,M
2022,SE,FT,Data Analyst,99000,USD,99000,United States,0,United States,M
2022,SE,FT,Data Analyst,155000,USD,155000,United States,100,United States,M
2022,SE,FT,Data Analyst,120600,USD,120600,United States,100,United States,M
2022,MI,FT,Data Scientist,130000,USD,130000,United States,0,United States,M
2022,MI,FT,Data Scientist,90000,USD,90000,United States,0,United States,M
2022,MI,FT,Data Engineer,170000,USD,170000,United States,100,United States,M
2022,MI,FT,Data Engineer,150000,USD,150000,United States,100,United States,M
2022,SE,FT,Data Analyst,102100,USD,102100,United States,100,United States,M
2022,SE,FT,Data Analyst,84900,USD,84900,United States,100,United States,M
2022,SE,FT,Data Scientist,136620,USD,136620,United States,100,United States,M
2022,SE,FT,Data Scientist,99360,USD,99360,United States,100,United States,M
2022,SE,FT,Data Scientist,90000,GBP,111469,United Kingdom,0,United Kingdom,M
2022,SE,FT,Data Scientist,80000,GBP,99084,United Kingdom,0,United Kingdom,M
2022,SE,FT,Data Scientist,146000,USD,146000,United States,100,United States,M
2022,SE,FT,Data Scientist,123000,USD,123000,United States,100,United States,M
2022,EN,FT,Data Engineer,40000,GBP,49542,United Kingdom,100,United Kingdom,M
2022,EN,FT,Data Engineer,35000,GBP,43349,United Kingdom,100,United Kingdom,M
2022,EX,FT,Data Analyst,130000,USD,130000,United States,100,United States,M
2022,EX,FT,Data Analyst,110000,USD,110000,United States,100,United States,M
2022,SE,FT,Data Analyst,170000,USD,170000,United States,100,United States,M
2022,SE,FT,Data Analyst,135000,USD,135000,United States,100,United States,M
2022,SE,FT,Data Science Manager,161342,USD,161342,United States,100,United States,M
2022,SE,FT,Data Science Manager,137141,USD,137141,United States,100,United States,M
2022,SE,FT,Data Scientist,167000,USD,167000,United States,100,United States,M
2022,SE,FT,Data Scientist,123000,USD,123000,United States,100,United States,M
2022,SE,FT,Data Engineer,60000,GBP,74313,United Kingdom,0,United Kingdom,M
2022,SE,FT,Data Engineer,50000,GBP,61927,United Kingdom,0,United Kingdom,M
2022,SE,FT,Data Scientist,211500,USD,211500,United States,100,United States,M
2022,SE,FT,Data Scientist,138600,USD,138600,United States,100,United States,M
2022,SE,FT,Data Architect,192400,USD,192400,Canada,100,Canada,M
2022,SE,FT,Data Architect,90700,USD,90700,Canada,100,Canada,M
2022,SE,FT,Data Analyst,130000,USD,130000,Canada,100,Canada,M
2022,SE,FT,Data Analyst,61300,USD,61300,Canada,100,Canada,M
2022,SE,FT,Data Analyst,130000,USD,130000,Canada,100,Canada,M
2022,SE,FT,Data Analyst,61300,USD,61300,Canada,100,Canada,M
2022,SE,FT,Data Engineer,160000,USD,160000,United States,0,United States,L
2022,SE,FT,Data Engineer,113000,USD,113000,United States,0,United States,L
2022,SE,FT,Data Scientist,150000,USD,150000,United States,0,United States,M
2022,SE,FT,Data Scientist,95550,USD,95550,United States,0,United States,M
2022,MI,FT,Data Analyst,167000,USD,167000,United States,100,United States,M
2022,MI,FT,Data Analyst,115500,USD,115500,United States,100,United States,M
2022,SE,FT,Data Analyst,112900,USD,112900,United States,100,United States,M
2022,SE,FT,Data Analyst,90320,USD,90320,United States,100,United States,M
2022,SE,FT,Data Analyst,112900,USD,112900,United States,100,United States,M
2022,SE,FT,Data Analyst,90320,USD,90320,United States,100,United States,M
2022,SE,FT,Data Engineer,165400,USD,165400,United States,100,United States,M
2022,SE,FT,Data Engineer,132320,USD,132320,United States,100,United States,M
2022,SE,FT,Data Engineer,243900,USD,243900,United States,100,United States,M
2022,SE,FT,Data Engineer,156600,USD,156600,United States,100,United States,M
2022,SE,FT,Data Analyst,136600,USD,136600,United States,100,United States,M
2022,SE,FT,Data Analyst,109280,USD,109280,United States,100,United States,M
2022,SE,FT,Data Engineer,128875,USD,128875,United States,100,United States,M
2022,SE,FT,Data Engineer,93700,USD,93700,United States,100,United States,M
2022,EX,FT,Head of Data Science,224000,USD,224000,United States,100,United States,M
2022,EX,FT,Head of Data Science,167875,USD,167875,United States,100,United States,M
2022,EX,FT,Analytics Engineer,175000,USD,175000,United States,100,United States,M
2022,EX,FT,Analytics Engineer,135000,USD,135000,United States,100,United States,M
2022,SE,FT,Data Engineer,209100,USD,209100,United States,100,United States,L
2022,SE,FT,Data Engineer,154600,USD,154600,United States,100,United States,L
2022,SE,FT,Data Engineer,180000,USD,180000,United States,100,United States,M
2022,SE,FT,Data Engineer,160000,USD,160000,United States,100,United States,M
2022,SE,FT,Data Scientist,205300,USD,205300,United States,0,United States,L
2022,SE,FT,Data Scientist,140400,USD,140400,United States,0,United States,L
2022,SE,FT,Data Scientist,176000,USD,176000,United States,100,United States,M
2022,SE,FT,Data Scientist,144000,USD,144000,United States,100,United States,M
2022,SE,FT,Data Engineer,200100,USD,200100,United States,100,United States,M
2022,SE,FT,Data Engineer,160000,USD,160000,United States,100,United States,M
2022,SE,FT,Data Engineer,70500,USD,70500,United States,0,United States,M
2022,SE,FT,Data Engineer,54000,USD,54000,United States,0,United States,M
2022,SE,FT,Data Scientist,205300,USD,205300,United States,0,United States,M
2022,SE,FT,Data Scientist,140400,USD,140400,United States,0,United States,M
2022,SE,FT,Analytics Engineer,205300,USD,205300,United States,0,United States,M
2022,SE,FT,Analytics Engineer,184700,USD,184700,United States,0,United States,M
2022,SE,FT,Data Engineer,175100,USD,175100,United States,100,United States,M
2022,SE,FT,Data Engineer,140250,USD,140250,United States,100,United States,M
2022,SE,FT,Data Analyst,116150,USD,116150,United States,100,United States,M
2022,SE,FT,Data Analyst,99050,USD,99050,United States,100,United States,M
2022,SE,FT,Data Engineer,145000,USD,145000,United States,100,United States,M
2022,SE,FT,Data Engineer,130000,USD,130000,United States,100,United States,M
2022,SE,FT,Data Analyst,112900,USD,112900,United States,100,United States,M
2022,SE,FT,Data Analyst,90320,USD,90320,United States,100,United States,M
2022,MI,FT,Data Analyst,85000,USD,85000,Canada,0,Canada,M
2022,MI,FT,Data Analyst,75000,USD,75000,Canada,0,Canada,M
2022,SE,FT,Machine Learning Engineer,214000,USD,214000,United States,100,United States,M
2022,SE,FT,Machine Learning Engineer,192600,USD,192600,United States,100,United States,M
2022,SE,FT,Data Architect,266400,USD,266400,United States,100,United States,M
2022,SE,FT,Data Architect,213120,USD,213120,United States,100,United States,M
2022,SE,FT,Data Engineer,155000,USD,155000,United States,100,United States,M
2022,SE,FT,Data Engineer,115000,USD,115000,United States,100,United States,M
2022,MI,FT,Data Scientist,141300,USD,141300,United States,0,United States,M
2022,MI,FT,Data Scientist,102100,USD,102100,United States,0,United States,M
2022,SE,FT,Data Analyst,115934,USD,115934,United States,100,United States,M
2022,SE,FT,Data Analyst,81666,USD,81666,United States,100,United States,M
2022,MI,FT,Data Engineer,206699,USD,206699,United States,0,United States,M
2022,MI,FT,Data Engineer,99100,USD,99100,United States,0,United States,M
2022,SE,FT,Data Engineer,130000,USD,130000,United States,100,United States,M
2022,SE,FT,Data Engineer,110500,USD,110500,United States,100,United States,M
2022,MI,FT,Data Analyst,50000,GBP,61927,United Kingdom,0,United Kingdom,M
2022,MI,FT,Data Analyst,35000,GBP,43349,United Kingdom,0,United Kingdom,M
2022,SE,FT,Data Analyst,80000,USD,80000,United States,100,United States,M
2022,SE,FT,Data Analyst,60000,USD,60000,United States,100,United States,M
2022,SE,FT,Data Architect,192564,USD,192564,United States,100,United States,M
2022,SE,FT,Data Architect,144854,USD,144854,United States,100,United States,M
2022,SE,FT,Data Scientist,230000,USD,230000,United States,100,United States,M
2022,SE,FT,Data Scientist,150000,USD,150000,United States,100,United States,M
2022,SE,FT,Data Analytics Manager,150260,USD,150260,United States,100,United States,M
2022,SE,FT,Data Analytics Manager,109280,USD,109280,United States,100,United States,M
2022,SE,FT,Data Analyst,170000,USD,170000,United States,100,United States,M
2022,SE,FT,Data Analyst,150000,USD,150000,United States,100,United States,M
2022,MI,FT,Data Scientist,160000,USD,160000,United States,100,United States,M
2022,MI,FT,Data Scientist,130000,USD,130000,United States,100,United States,M
2022,EN,FT,Data Analyst,67000,USD,67000,Canada,0,Canada,M
2022,EN,FT,Data Analyst,52000,USD,52000,Canada,0,Canada,M
2022,SE,FT,Data Engineer,154000,USD,154000,United States,100,United States,M
2022,SE,FT,Data Engineer,126000,USD,126000,United States,100,United States,M
2022,SE,FT,Data Analyst,129000,USD,129000,United States,0,United States,M
2022,SE,FT,Data Analyst,99000,USD,99000,United States,0,United States,M
2022,SE,FT,Data Scientist,210000,USD,210000,United States,100,United States,M
2022,SE,FT,Data Scientist,140000,USD,140000,United States,100,United States,M
2022,SE,FT,Data Scientist,210000,USD,210000,United States,100,United States,M
2022,SE,FT,Data Scientist,140000,USD,140000,United States,100,United States,M
2022,SE,FT,Data Scientist,210000,USD,210000,United States,100,United States,M
2022,SE,FT,Data Scientist,140000,USD,140000,United States,100,United States,M
2022,SE,FT,Data Analyst,100000,USD,100000,United States,100,United States,M
2022,SE,FT,Data Analyst,69000,USD,69000,United States,100,United States,M
2022,SE,FT,Data Scientist,210000,USD,210000,United States,100,United States,M
2022,SE,FT,Data Scientist,140000,USD,140000,United States,100,United States,M
2022,SE,FT,Data Analyst,150075,USD,150075,United States,100,United States,M
2022,SE,FT,Data Analyst,110925,USD,110925,United States,100,United States,M
2022,SE,FT,Data Engineer,100000,USD,100000,United States,100,United States,M
2022,SE,FT,Data Engineer,25000,USD,25000,United States,100,United States,M
2022,SE,FT,Data Analyst,126500,USD,126500,United States,100,United States,M
2022,SE,FT,Data Analyst,106260,USD,106260,United States,100,United States,M
2022,SE,FT,Data Engineer,220110,USD,220110,United States,100,United States,M
2022,SE,FT,Data Engineer,160080,USD,160080,United States,100,United States,M
2022,SE,FT,Data Analyst,105000,USD,105000,United States,100,United States,M
2022,SE,FT,Data Analyst,100000,USD,100000,United States,100,United States,M
2022,SE,FT,Data Analyst,170000,USD,170000,United States,100,United States,M
2022,SE,FT,Data Analyst,135000,USD,135000,United States,100,United States,M
2022,SE,FT,Data Scientist,230000,USD,230000,United States,100,United States,M
2022,SE,FT,Data Scientist,140000,USD,140000,United States,100,United States,M
2022,MI,FT,Data Analyst,135000,USD,135000,United States,100,United States,M
2022,MI,FT,Data Analyst,50000,USD,50000,United States,100,United States,M
2022,SE,FT,Data Scientist,220000,USD,220000,United States,100,United States,M
2022,SE,FT,Data Scientist,140000,USD,140000,United States,100,United States,M
2022,MI,FT,Data Scientist,140000,GBP,173397,United Kingdom,0,United Kingdom,M
2022,MI,FT,Data Scientist,70000,GBP,86698,United Kingdom,0,United Kingdom,M
2022,SE,FT,Machine Learning Engineer,220000,USD,220000,United States,100,United States,M
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,United States,100,United States,M
2022,MI,FT,Data Scientist,200000,USD,200000,United States,100,United States,M
2022,MI,FT,Data Scientist,120000,USD,120000,United States,100,United States,M
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,United Arab Emirates,100,United Arab Emirates,S
2022,SE,FT,Machine Learning Engineer,65000,USD,65000,United Arab Emirates,100,United Arab Emirates,S
2022,EX,FT,Data Engineer,324000,USD,324000,United States,100,United States,M
2022,EX,FT,Data Engineer,216000,USD,216000,United States,100,United States,M
2022,SE,FT,Data Engineer,210000,USD,210000,United States,100,United States,M
2022,SE,FT,Data Engineer,100000,USD,100000,United States,100,United States,M
2022,SE,FT,Data Scientist,185100,USD,185100,United States,100,United States,M
2022,SE,FT,Data Scientist,104890,USD,104890,United States,100,United States,M
2022,SE,FT,Data Engineer,105000,USD,105000,United States,100,United States,M
2022,SE,FT,Data Engineer,80000,USD,80000,United States,100,United States,M
2022,MI,FT,Machine Learning Developer,100000,CAD,77382,Canada,100,Canada,M
2020,SE,FT,Machine Learning Manager,157000,CAD,117104,Canada,50,Canada,L
2022,EX,FT,Director of Data Science,250000,CAD,193455,Canada,50,Canada,L
2022,MI,FT,Machine Learning Engineer,120000,USD,120000,United States,100,United States,S
2022,MI,FT,NLP Engineer,240000,CNY,35988,United States,50,United States,L
2022,MI,FT,Business Data Analyst,1400000,INR,17959,India,100,India,M
2022,MI,FT,Data Scientist,2400000,INR,30787,India,100,India,L
2022,MI,FT,Machine Learning Infrastructure Engineer,53000,EUR,55802,Portugal,50,Portugal,L
2022,MI,Portugal,Data Engineer,50000,EUR,52643,Germany,50,Germany,L
2022,EN,FT,Data Scientist,1400000,INR,17959,India,100,India,M
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,Bolivia,100,United States,L
2022,MI,FT,Applied Data Scientist,157000,USD,157000,United States,100,United States,L
2022,MI,FT,Business Data Analyst,90000,CAD,69643,Canada,50,Canada,L
2022,EN,FT,Data Engineer,65000,USD,65000,United States,100,United States,S
2022,SE,FT,Machine Learning Engineer,65000,EUR,68436,Israel,100,Israel,S
2021,MI,FT,Data Scientist,109000,USD,109000,United States,50,United States,L
2022,MI,FT,Data Scientist,88000,CAD,68096,Canada,100,Canada,M
2022,EN,FT,Computer Vision Engineer,10000,USD,10000,Portugal,100,Luxembourg,M
2022,MI,FT,Data Analyst,20000,USD,20000,Greece,100,Greece,S
2021,SE,FT,Head of Data,87000,EUR,102839,Slovenia,100,Slovenia,L
2022,SE,FT,Head of Data,200000,USD,200000,Malaysia,100,United States,M
2022,EN,FT,Data Scientist,66500,CAD,51459,Canada,100,Canada,L
2022,MI,FT,Data Scientist,78000,USD,78000,United States,100,United States,M
2022,SE,FT,Data Engineer,135000,USD,135000,United States,100,United States,M
2022,SE,FT,Data Engineer,115000,USD,115000,United States,100,United States,M
2022,MI,FT,Machine Learning Engineer,121000,AUD,84491,Australia,100,Australia,L
2022,EN,FT,Data Scientist,40000,USD,40000,Japan,100,Malaysia,L
2022,MI,FT,Head of Data,30000,EUR,31586,Estonia,100,Estonia,S
2022,SE,FT,Machine Learning Engineer,57000,EUR,60013,Netherlands,100,Netherlands,L
2020,EN,FT,Data Engineer,48000,EUR,54742,Pakistan,100,Germany,L
2022,SE,FT,Research Scientist,85000,EUR,89494,France,50,France,L
2022,EN,FT,Data Scientist,120000,AUD,83793,Australia,50,Australia,M
2022,SE,FT,Data Scientist,165000,USD,165000,United States,100,United States,M
2022,MI,FT,Machine Learning Scientist,153000,USD,153000,United States,50,United States,M
2022,SE,FT,Data Scientist,100000,USD,100000,Brazil,100,United States,M
2022,SE,FT,Machine Learning Developer,100000,CAD,77382,Canada,100,Canada,M
2022,MI,FT,Data Scientist,150000,PLN,33681,Poland,100,Poland,L
2022,MI,FT,Principal Data Analyst,75000,USD,75000,Canada,100,Canada,S
2020,MI,FT,Product Data Analyst,20000,USD,20000,Honduras,0,Honduras,S
2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,30533,TN,100,Czechia,M
2021,MI,FT,Research Scientist,69999,USD,69999,Czechia,50,Czechia,L
2022,EN,FT,Data Engineer,52800,EUR,55591,Pakistan,100,Germany,M
2022,MI,FT,Research Scientist,59000,EUR,62119,Austria,0,Austria,L
2022,SE,FT,Data Science Manager,152500,USD,152500,United States,100,United States,M
2022,EN,FT,Research Scientist,120000,USD,120000,United States,100,United States,L
2022,MI,FT,Data Scientist,135000,USD,135000,United States,100,United States,L
2022,SE,FT,Data Analytics Lead,405000,USD,405000,United States,100,United States,L
2021,SE,FT,Data Engineering Manager,150000,USD,150000,United States,0,United States,L
2021,SE,FT,Data Science Manager,240000,USD,240000,United States,0,United States,L
2021,MI,FT,Data Analyst,135000,USD,135000,United States,100,United States,L
2021,EN,FT,Data Scientist,80000,USD,80000,United States,100,United States,M
2022,SE,FT,Applied Data Scientist,380000,USD,380000,United States,100,United States,L
2022,MI,FT,Data Scientist,115000,CHF,120221,Switzerland,0,Switzerland,L
2022,SE,FT,Applied Data Scientist,177000,USD,177000,United States,100,United States,L
2022,MI,FT,Data Engineer,62000,EUR,65278,France,100,France,M
2022,MI,FT,Data Scientist,48000,USD,48000,Russia,100,United States,S
2022,EN,FT,Data Analytics Engineer,20000,USD,20000,Pakistan,0,Pakistan,M
2021,SE,FT,Principal Data Scientist,220000,USD,220000,United States,0,United States,L
2021,MI,FT,ML Engineer,8500000,JPY,77364,Japan,50,Japan,S
2021,MI,FT,ML Engineer,7000000,JPY,63711,Japan,50,Japan,S
2022,EN,FT,Computer Vision Software Engineer,150000,USD,150000,Australia,100,Australia,S
2021,MI,FT,Data Analyst,90000,USD,90000,United States,100,United States,M
2022,MI,FL,Data Scientist,100000,USD,100000,Canada,100,United States,M
2021,EN,FT,Data Scientist,100000,USD,100000,United States,0,United States,S
2022,EN,Portugal,Data Scientist,100000,USD,100000,Algeria,50,Algeria,M
2022,SE,FT,Research Scientist,144000,USD,144000,United States,50,United States,L
2022,SE,FT,Principal Data Scientist,148000,EUR,155825,Germany,100,Germany,M
2021,SE,FT,Computer Vision Engineer,24000,USD,24000,Brazil,100,Brazil,M
2021,MI,FT,Applied Machine Learning Scientist,38400,USD,38400,Viet Nam,100,United States,M
2022,EN,FT,Financial Data Analyst,100000,USD,100000,United States,50,United States,L
2021,MI,FT,Data Scientist,82500,USD,82500,United States,100,United States,S
2021,EN,FT,Data Scientist,42000,EUR,49646,France,50,France,M
2021,SE,FT,Lead Data Scientist,3000000,INR,40570,India,50,India,L
2022,EN,FT,Data Engineer,120000,USD,120000,United States,100,United States,M
2022,SE,FT,Lead Machine Learning Engineer,80000,EUR,84229,Germany,0,Germany,M
2021,EN,FT,Machine Learning Engineer,20000,USD,20000,India,100,India,S
2022,EN,FT,Computer Vision Engineer,125000,USD,125000,United States,0,United States,M
2021,MI,FT,Data Scientist,700000,INR,9466,India,0,India,S
2021,SE,FT,Machine Learning Scientist,120000,USD,120000,United States,50,United States,S
2021,EN,Portugal,Data Analyst,8760,EUR,10354,Spain,50,Spain,M
2021,EN,FT,Applied Data Scientist,80000,GBP,110037,United Kingdom,0,United Kingdom,L
2022,EN,FT,ML Engineer,20000,EUR,21057,Portugal,100,Portugal,L
2021,EN,FT,Data Analyst,50000,USD,50000,United States,100,United States,M
2021,SE,FT,Principal Data Engineer,200000,USD,200000,United States,100,United States,M
2021,MI,FT,Big Data Engineer,60000,USD,60000,Spain,50,Romania,M
2021,MI,FT,Data Engineer,200000,USD,200000,United States,100,United States,L
2021,EN,FT,Machine Learning Developer,100000,USD,100000,Iraq,50,Iraq,S
2021,MI,FT,Data Engineer,100000,USD,100000,United States,100,United States,L
2021,SE,FT,Machine Learning Engineer,70000,EUR,82744,Belgium,50,Belgium,M
2020,MI,FT,Data Engineering Manager,51999,EUR,59303,Germany,100,Germany,S
2021,MI,FT,Research Scientist,53000,EUR,62649,France,50,France,M
2021,MI,FT,Data Engineer,60000,GBP,82528,United Kingdom,100,United Kingdom,L
2021,MI,FT,Data Architect,170000,USD,170000,United States,100,United States,L
2021,MI,FT,Data Architect,150000,USD,150000,United States,100,United States,L
2021,EN,FT,BI Data Analyst,55000,USD,55000,United States,50,United States,S
2021,EX,FT,Director of Data Science,250000,USD,250000,United States,0,United States,L
2021,EN,FT,Data Engineer,80000,USD,80000,United States,100,United States,L
2020,EN,FT,Big Data Engineer,70000,USD,70000,United States,100,United States,L
2021,EX,FT,Director of Data Science,110000,EUR,130026,Germany,50,Germany,M
2021,EN,FT,Data Science Consultant,54000,EUR,63831,Germany,50,Germany,L
2020,SE,FT,Data Scientist,60000,EUR,68428,Greece,100,United States,L
2021,EX,FT,Head of Data Science,85000,USD,85000,Russia,0,Russia,M
2021,EX,FT,Head of Data,230000,USD,230000,Russia,50,Russia,L
2021,EN,FT,Machine Learning Engineer,125000,USD,125000,United States,100,United States,S
2021,SE,FT,Data Analytics Manager,120000,USD,120000,United States,100,United States,M
2020,MI,FT,Research Scientist,450000,USD,450000,United States,0,United States,M
2020,MI,FT,Data Analyst,41000,EUR,46759,France,50,France,L
2020,MI,FT,Data Engineer,65000,EUR,74130,Austria,50,Austria,L
2021,SE,FT,Data Science Engineer,159500,CAD,127221,Canada,50,Canada,L
2021,SE,FT,Data Science Manager,144000,USD,144000,United States,100,United States,L
2021,EN,FT,Data Scientist,13400,USD,13400,Ukraine,100,Ukraine,L
2021,MI,FT,Data Scientist,95000,CAD,75774,Canada,100,Canada,L
2021,MI,FT,Data Scientist,150000,USD,150000,United States,100,United States,M
2020,MI,FT,Data Science Consultant,103000,USD,103000,United States,100,United States,L
2021,SE,FT,Data Engineering Manager,153000,USD,153000,United States,100,United States,L
2021,MI,FT,Data Engineer,90000,USD,90000,United States,100,United States,L
2021,EN,FT,Data Analyst,90000,USD,90000,United States,100,United States,S
2021,EN,FT,Data Analyst,60000,USD,60000,United States,100,United States,S
2021,MI,FT,Data Scientist,50000,USD,50000,Nigeria,100,Nigeria,L
2021,EN,Portugal,AI Scientist,12000,USD,12000,Pakistan,100,United States,M
2021,MI,Portugal,3D Computer Vision Researcher,400000,INR,5409,India,50,India,M
2021,MI,CT,ML Engineer,270000,USD,270000,United States,100,United States,L
2021,MI,FT,Applied Data Scientist,68000,CAD,54238,United Kingdom,50,Canada,L
2021,MI,FT,Machine Learning Engineer,40000,EUR,47282,Spain,100,Spain,S
2021,EX,FT,Director of Data Science,130000,EUR,153667,Italy,100,Poland,L
2021,MI,FT,Data Engineer,110000,PLN,28476,Poland,100,Poland,L
2021,MI,FT,Data Analytics Engineer,110000,USD,110000,United States,100,United States,L
2021,EN,FT,Research Scientist,60000,GBP,82528,United Kingdom,50,United Kingdom,L
2020,EN,FT,Machine Learning Engineer,250000,USD,250000,United States,50,United States,L
2021,EN,FT,Data Analyst,50000,EUR,59102,France,50,France,M
2021,SE,FT,Data Analyst,80000,USD,80000,Bulgaria,100,United States,S
2020,EN,FT,Data Analyst,10000,USD,10000,Nigeria,100,Nigeria,S
2020,EN,FT,Machine Learning Engineer,138000,USD,138000,United States,100,United States,S
2021,MI,FT,Data Engineer,140000,USD,140000,United States,100,United States,L
2021,SE,FT,Data Analytics Engineer,67000,EUR,79197,Germany,100,Germany,L
2021,SE,FT,Lead Data Analyst,170000,USD,170000,United States,100,United States,L
2021,EN,FT,Data Analyst,80000,USD,80000,United States,100,United States,M
2020,MI,FT,Data Scientist,45760,USD,45760,Philippines,100,United States,S
2021,MI,FT,BI Data Analyst,100000,USD,100000,United States,100,United States,M
2021,SE,FT,Data Scientist,45000,EUR,53192,France,50,France,L
2021,EX,FT,Head of Data,235000,USD,235000,United States,100,United States,L
2021,EX,FT,BI Data Analyst,150000,USD,150000,India,100,United States,L
2020,EX,FT,Data Engineering Manager,70000,EUR,79833,Spain,50,Spain,L
2021,EN,FT,Machine Learning Scientist,225000,USD,225000,United States,100,United States,L
